"exp_unit","Cmax","num_codominants","site","block","trt","year","exage","genus_species","relcov","rank"
"AUS_Hamilton::C::U::2004",25.6284009202819,3,"AUS_Hamilton","C","U",2004,2,"Rytidosperma",23.2413178978565,3
"AUS_Hamilton::C::U::2004",25.6284009202819,3,"AUS_Hamilton","C","U",2004,2,"Themeda triandra",29.2965271611558,2
"AUS_Hamilton::C::U::2005",46.1197339234595,1,"AUS_Hamilton","C","U",2005,3,"Anthoxanthum odoratum",69.5121951216947,1
"AUS_Hattah::A::G::2006",3.78953108001264,9,"AUS_Hattah","A","G",2006,9,"Actinobole uliginosum",7.14285714321428,5
"AUS_Hattah::A::G::2006",3.78953108001264,9,"AUS_Hattah","A","G",2006,9,"Aira",5.35714285716071,8
"AUS_Hattah::A::G::2006",3.78953108001264,9,"AUS_Hattah","A","G",2006,9,"Austrostipa",8.92857142926786,2
"AUS_Hattah::A::G::2006",3.78953108001264,9,"AUS_Hattah","A","G",2006,9,"Bromus",10.7142857103214,1
"AUS_Hattah::A::G::2006",3.78953108001264,9,"AUS_Hattah","A","G",2006,9,"Crassula sieberiana",8.92857142926786,3
"AUS_Hattah::A::G::2006",3.78953108001264,9,"AUS_Hattah","A","G",2006,9,"Erodium",5.35714285716071,9
"AUS_Hattah::A::G::2006",3.78953108001264,9,"AUS_Hattah","A","G",2006,9,"Spergularia",7.14285714321428,6
"AUS_Hattah::A::G::2006",3.78953108001264,9,"AUS_Hattah","A","G",2006,9,"Trifolium arvense",8.92857142926786,4
"AUS_Hattah::A::G::2006",3.78953108001264,9,"AUS_Hattah","A","G",2006,9,"Unknown..Asteraceae.",7.14285714321428,7
"AUS_Hattah::A::U::2006",21.8377547085398,2,"AUS_Hattah","A","U",2006,9,"Bromus",39.2156862735294,1
"AUS_Hattah::A::U::2006",21.8377547085398,2,"AUS_Hattah","A","U",2006,9,"Vulpia",27.4509803924706,2
"AUS_Inverleigh::A::G::2006",18.518518522037,1,"AUS_Inverleigh","A","G",2006,11,"Astroloma humifusum",32.0987654335309,1
"AUS_Inverleigh::A::U::2006",91.9117647069191,1,"AUS_Inverleigh","A","U",2006,11,"Themeda triandra",93.7500000009375,1
"AUS_Kimberley::A::G::2011",5.23527256259591,3,"AUS_Kimberley","A","G",2011,12,"Dissocarpus paradoxus",11.4836080728768,1
"AUS_Kimberley::A::G::2011",5.23527256259591,3,"AUS_Kimberley","A","G",2011,12,"Dodonaea viscosa subsp. angustissima",9.89072050498775,2
"AUS_Kimberley::A::G::2011",5.23527256259591,3,"AUS_Kimberley","A","G",2011,12,"Enchylaena tomentosa",8.19596221583819,3
"AUS_Kimberley::A::U::2011",8.46972807826629,2,"AUS_Kimberley","A","U",2011,12,"Actinobole uliginosum",11.9946896798801,2
"AUS_Kimberley::A::U::2011",8.46972807826629,2,"AUS_Kimberley","A","U",2011,12,"Crassula colorata var. acuminata",16.0803186198392,1
"AUS_Kinypanial::A::G::2006",12.745098038,1,"AUS_Kinypanial","A","G",2006,12,"Stipa gibbosa",21.56862745,1
"AUS_Kinypanial::A::U::2006",6.5111231699169,3,"AUS_Kinypanial","A","U",2006,12,"Avena barbata",13.40206186,2
"AUS_Kinypanial::A::U::2006",6.5111231699169,3,"AUS_Kinypanial","A","U",2006,12,"Ptilotus macrocephalus",9.278350515,3
"AUS_Kinypanial::A::U::2006",6.5111231699169,3,"AUS_Kinypanial","A","U",2006,12,"Stipa gibbosa",18.55670103,1
"AUS_Mallee::A::G::2015",60.3015075460302,1,"AUS_Mallee","A","G",2015,17,"Carrichtera annua",75.3768844275377,1
"AUS_Mallee::A::U::2015",62.9453681711473,1,"AUS_Mallee","A","U",2015,17,"Carrichtera annua",71.2589073635629,1
"AUS_Murray::A::G::2006",80.91743119,1,"AUS_Murray","A","G",2006,15,"Carrichtera annua",88.44036697,1
"AUS_Murray::A::U::2006",78.6106032944278,1,"AUS_Murray","A","U",2006,15,"Carrichtera annua",87.751371118245,1
"AUS_OBriens::A::G::2006",10.4946833088338,2,"AUS_OBriens","A","G",2006,4,"Stipa scabra",25.2427184497476,1
"AUS_OBriens::A::G::2006",10.4946833088338,2,"AUS_OBriens","A","G",2006,4,"Vulpia",15.5339805798447,2
"AUS_OBriens::A::U::2006",19.4444444398102,1,"AUS_OBriens","A","U",2006,4,"Avena barbata",33.3333333308056,1
"AUS_Paradise::A::G::2015",17.6470588312353,1,"AUS_Paradise","A","G",2015,65,"Atriplex vesicaria",35.2941176524706,1
"AUS_Paradise::A::U::2015",25.1256281405025,1,"AUS_Paradise","A","U",2015,65,"Atriplex vesicaria",37.6884422107538,1
"AUS_Pinegrove::A::G::2006",22.680412371134,1,"AUS_Pinegrove","A","G",2006,10,"Stipa nodosa",39.1752577319588,1
"AUS_Pinegrove::A::U::2006",8.45528455142276,2,"AUS_Pinegrove","A","U",2006,10,"Enteropogon acicularis",19.5121951209756,1
"AUS_Pinegrove::A::U::2006",8.45528455142276,2,"AUS_Pinegrove","A","U",2006,10,"Stipa scabra",17.0731707308537,2
"AUS_Savernake::A::G::2000",35.7142857235714,1,"AUS_Savernake","A","G",2000,7,"Eucalyptus microcarpa",47.6190476247619,1
"AUS_Savernake::A::U::2000",8.15761119959081,3,"AUS_Savernake","A","U",2000,7,"Stipa scabra",16.8539325803371,3
"AUS_Savernake::A::U::2000",8.15761119959081,3,"AUS_Savernake","A","U",2000,7,"Trifolium angustifolium",22.4719101104494,1
"AUS_Savernake::A::U::2000",8.15761119959081,3,"AUS_Savernake","A","U",2000,7,"Trifolium subterraneum",19.6629213503933,2
"AUS_Savernake::B::G::2000",7.24362452480792,8,"AUS_Savernake","B","G",2000,7,"Avena fatua",7.73195876253608,8
"AUS_Savernake::B::G::2000",7.24362452480792,8,"AUS_Savernake","B","G",2000,7,"Bromus rubens",10.3092783493814,4
"AUS_Savernake::B::G::2000",7.24362452480792,8,"AUS_Savernake","B","G",2000,7,"Erodium botrys",12.8865979392268,2
"AUS_Savernake::B::G::2000",7.24362452480792,8,"AUS_Savernake","B","G",2000,7,"Eucalyptus microcarpa",10.3092783493814,5
"AUS_Savernake::B::G::2000",7.24362452480792,8,"AUS_Savernake","B","G",2000,7,"Hydrocotyle setulosa",10.3092783493814,6
"AUS_Savernake::B::G::2000",7.24362452480792,8,"AUS_Savernake","B","G",2000,7,"Hypochaeris glabra",15.4639175290722,1
"AUS_Savernake::B::G::2000",7.24362452480792,8,"AUS_Savernake","B","G",2000,7,"Stipa scabra",12.8865979392268,3
"AUS_Savernake::B::G::2000",7.24362452480792,8,"AUS_Savernake","B","G",2000,7,"Vulpia muralis",10.3092783493814,7
"AUS_Savernake::B::U::2000",13.0904183540602,3,"AUS_Savernake","B","U",2000,7,"Romulea minutiflora",12.820512819359,3
"AUS_Savernake::B::U::2000",13.0904183540602,3,"AUS_Savernake","B","U",2000,7,"Rytidosperma caespitosum",23.0769230788462,1
"AUS_Savernake::B::U::2000",13.0904183540602,3,"AUS_Savernake","B","U",2000,7,"Rytidosperma erianthum",23.0769230788462,2
"AUS_Savernake::C::G::2000",18.9873417727888,1,"AUS_Savernake","C","G",2000,7,"Callitris columellaris",37.9746835455776,1
"AUS_Savernake::C::U::2000",35.4166666589375,1,"AUS_Savernake","C","U",2000,7,"Lolium rigidum",52.0833333284375,1
"AUS_Savernake::D::G::2000",28.7356321831609,1,"AUS_Savernake","D","G",2000,7,"Eucalyptus blakelyi",45.9770114950575,1
"AUS_Savernake::D::U::2000",15.4639175190722,1,"AUS_Savernake","D","U",2000,7,"Callitris columellaris",30.9278350481443,1
"AUS_Savernake::E::G::2000",29.3040293,1,"AUS_Savernake","E","G",2000,7,"Ehrharta calycina",51.28205128,1
"AUS_Savernake::E::U::2000",61.0687022887786,1,"AUS_Savernake","E","U",2000,7,"Hordeum murinum subsp. leporinum",71.2468193385751,1
"AUS_Savernake::F::G::2000",10.0000000002,1,"AUS_Savernake","F","G",2000,7,"Eutaxia microphylla",28.5714285705714,1
"AUS_Savernake::F::U::2000",9.04255319081383,1,"AUS_Savernake","F","U",2000,7,"Bromus diandrus",23.9361702121543,1
"AUS_Savernake::G::G::2000",12.3456790096296,1,"AUS_Savernake","G","G",2000,7,"Arctotheca calendula",28.3950617291481,1
"AUS_Savernake::G::U::2000",29.2642140475853,1,"AUS_Savernake","G","U",2000,7,"Bromus",37.6254180607525,1
"AUS_Wapweelah::A::G::2008",28.5714285671429,1,"AUS_Wapweelah","A","G",2008,19,"Sclerolaena diacantha",42.8571428557143,1
"AUS_Wapweelah::A::U::2008",9.21052631789474,4,"AUS_Wapweelah","A","U",2008,19,"Enchylaena tomentosa",13.1578947384211,1
"AUS_Wapweelah::A::U::2008",9.21052631789474,4,"AUS_Wapweelah","A","U",2008,19,"Eragrostis eriopoda",13.1578947384211,2
"AUS_Wapweelah::A::U::2008",9.21052631789474,4,"AUS_Wapweelah","A","U",2008,19,"Sclerolaena convexula",13.1578947384211,3
"AUS_Wapweelah::A::U::2008",9.21052631789474,4,"AUS_Wapweelah","A","U",2008,19,"Sclerolaena diacantha",13.1578947384211,4
"AUS_Wapweelah::B::G::2008",55.555555556463,1,"AUS_Wapweelah","B","G",2008,19,"Sclerolaena convexula",62.5,1
"AUS_Wapweelah::B::U::2008",24.1071428582143,3,"AUS_Wapweelah","B","U",2008,19,"Eragrostis eriopoda",35.7142857114286,1
"AUS_Wapweelah::B::U::2008",24.1071428582143,3,"AUS_Wapweelah","B","U",2008,19,"Monachather paradoxa",35.7142857114286,2
"AUS_Wapweelah::B::U::2008",24.1071428582143,3,"AUS_Wapweelah","B","U",2008,19,"Thyridolepis mitchelliana",17.8571428607143,3
"AUS_Wapweelah::C::G::2008",38.1355932197254,2,"AUS_Wapweelah","C","G",2008,19,"Sclerolaena convexula",33.8983050813559,2
"AUS_Wapweelah::C::G::2008",38.1355932197254,2,"AUS_Wapweelah","C","G",2008,19,"Sclerolaena diacantha",50.8474576320339,1
"AUS_Wapweelah::C::U::2008",18.1286549707602,2,"AUS_Wapweelah","C","U",2008,19,"Maireana appressa",17.5438596491228,2
"AUS_Wapweelah::C::U::2008",18.1286549707602,2,"AUS_Wapweelah","C","U",2008,19,"Sclerolaena convexula",35.0877192982456,1
"AUS_Warrambeen::A::G::2006",11.8644067791695,1,"AUS_Warrambeen","A","G",2006,12,"Themeda triandra",22.0338983084576,1
"AUS_Warrambeen::A::U::2006",89.0982503371291,1,"AUS_Warrambeen","A","U",2006,12,"Themeda triandra",91.5208613738805,1
"AUS_Werrai::A::G::2015",11.0035211252104,3,"AUS_Werrai","A","G",2015,5,"Crassula colorata var. acuminata",17.6056338019366,2
"AUS_Werrai::A::G::2015",11.0035211252104,3,"AUS_Werrai","A","G",2015,5,"Echium plantagineum",26.4084507029049,1
"AUS_Werrai::A::G::2015",11.0035211252104,3,"AUS_Werrai","A","G",2015,5,"Vulpia myuros",17.6056338019366,3
"AUS_Werrai::A::U::2015",18.6567164181343,1,"AUS_Werrai","A","U",2015,5,"Trifolium arvense",37.3134328362687,1
"AUS_WilsonsPromontory::A::G::2006",13.7931034494483,1,"AUS_WilsonsPromontory","A","G",2006,16,"Hibbertia",24.8275862090069,1
"AUS_WilsonsPromontory::A::U::2006",61.8846694787623,1,"AUS_WilsonsPromontory","A","U",2006,16,"Themeda triandra",75.949367088481,1
"AUS_Yathong_large::A::G::2008",40.7239818995566,2,"AUS_Yathong_large","A","G",2008,10,"Rhodanthe corymbiflora",45.2488687772851,1
"AUS_Yathong_large::A::G::2008",40.7239818995566,2,"AUS_Yathong_large","A","G",2008,10,"Sclerolaena diacantha",45.2488687772851,2
"AUS_Yathong_large::A::U::2008",64.2201834876422,1,"AUS_Yathong_large","A","U",2008,10,"Stipa scabra",71.3557594307136,1
"AUS_Yathong_large::B::G::2008",40.5405405405405,2,"AUS_Yathong_large","B","G",2008,10,"Rhodanthe corymbiflora",45.045045045045,1
"AUS_Yathong_large::B::G::2008",40.5405405405405,2,"AUS_Yathong_large","B","G",2008,10,"Sclerolaena diacantha",45.045045045045,2
"AUS_Yathong_large::B::U::2008",16.4113785495077,1,"AUS_Yathong_large","B","U",2008,10,"Stipa scabra",32.8227571090153,1
"AUS_Yathong_large::C::G::2008",90.3755868544812,1,"AUS_Yathong_large","C","G",2008,10,"Erodium crinitum",93.8967136153052,1
"AUS_Yathong_large::C::U::2008",29.3609671830397,2,"AUS_Yathong_large","C","U",2008,10,"Sclerolaena diacantha",25.9067357497409,2
"AUS_Yathong_large::C::U::2008",29.3609671830397,2,"AUS_Yathong_large","C","U",2008,10,"Stipa scabra",51.8134714994819,1
"AUS_Yathong_small::A10::G::2008",26.6420182678736,2,"AUS_Yathong_small","A10","G",2008,31,"Geijera parviflora",29.9043062208971,2
"AUS_Yathong_small::A10::G::2008",26.6420182678736,2,"AUS_Yathong_small","A10","G",2008,31,"Stipa scabra",35.8851674610766,1
"AUS_Yathong_small::A10::U::2008",24.8091602997519,1,"AUS_Yathong_small","A10","U",2008,31,"Rhodanthe corymbiflora",47.7099236595229,1
"AUS_Yathong_small::A1::G::2008",40.76086957,1,"AUS_Yathong_small","A1","G",2008,31,"Rhodanthe corymbiflora",54.34782609,1
"AUS_Yathong_small::A1::U::2008",31.914893622234,1,"AUS_Yathong_small","A1","U",2008,31,"Stipa scabra",42.5531914929787,1
"AUS_Yathong_small::A2::G::2008",77.5577557761221,1,"AUS_Yathong_small","A2","G",2008,31,"Rhodanthe corymbiflora",82.5082508258746,1
"AUS_Yathong_small::A2::U::2008",33.7132003810648,2,"AUS_Yathong_small","A2","U",2008,31,"Geijera parviflora",37.0370370407407,2
"AUS_Yathong_small::A2::U::2008",33.7132003810648,2,"AUS_Yathong_small","A2","U",2008,31,"Stipa scabra",43.2098765408642,1
"AUS_Yathong_small::A3::G::2008",64.5645645674174,1,"AUS_Yathong_small","A3","G",2008,31,"Sclerolaena diacantha",75.075075076997,1
"AUS_Yathong_small::A3::U::2008",45.7317073095427,1,"AUS_Yathong_small","A3","U",2008,31,"Convolvulus erubescens",55.8943089394411,1
"AUS_Yathong_small::A4::G::2008",39.1304347826087,2,"AUS_Yathong_small","A4","G",2008,31,"Erodium crinitum",43.4782608695652,1
"AUS_Yathong_small::A4::G::2008",39.1304347826087,2,"AUS_Yathong_small","A4","G",2008,31,"Malva parviflora",43.4782608695652,2
"AUS_Yathong_small::A4::U::2008",10.3132161904952,2,"AUS_Yathong_small","A4","U",2008,31,"Eremophila sturtii",21.0084033608403,2
"AUS_Yathong_small::A4::U::2008",10.3132161904952,2,"AUS_Yathong_small","A4","U",2008,31,"Stipa scabra",25.2100840310084,1
"AUS_Yathong_small::A5::G::2008",25.5778703998435,2,"AUS_Yathong_small","A5","G",2008,31,"Erodium crinitum",49.2610837390148,1
"AUS_Yathong_small::A5::G::2008",25.5778703998435,2,"AUS_Yathong_small","A5","G",2008,31,"Rhodanthe corymbiflora",30.7881773393842,2
"AUS_Yathong_small::A5::U::2008",17.2548002081999,3,"AUS_Yathong_small","A5","U",2008,31,"Convolvulus erubescens",30.4878048793902,1
"AUS_Yathong_small::A5::U::2008",17.2548002081999,3,"AUS_Yathong_small","A5","U",2008,31,"Medicago polymorpha var. vulgaris",18.2926829296341,3
"AUS_Yathong_small::A5::U::2008",17.2548002081999,3,"AUS_Yathong_small","A5","U",2008,31,"Stipa scabra",24.3902438995122,2
"AUS_Yathong_small::A6::G::2008",31.249999999875,2,"AUS_Yathong_small","A6","G",2008,31,"Erodium crinitum",29.7619047617857,2
"AUS_Yathong_small::A6::G::2008",31.249999999875,2,"AUS_Yathong_small","A6","G",2008,31,"Malva parviflora",49.6031746029762,1
"AUS_Yathong_small::A6::U::2008",10.7898144146094,2,"AUS_Yathong_small","A6","U",2008,31,"Medicago polymorpha var. vulgaris",22.6586102706798,2
"AUS_Yathong_small::A6::U::2008",10.7898144146094,2,"AUS_Yathong_small","A6","U",2008,31,"Stipa scabra",30.2114803609063,1
"AUS_Yathong_small::A7::G::2008",11.6722470243487,6,"AUS_Yathong_small","A7","G",2008,31,"Echium plantagineum",14.8809523814881,3
"AUS_Yathong_small::A7::G::2008",11.6722470243487,6,"AUS_Yathong_small","A7","G",2008,31,"Erodium crinitum",14.8809523814881,4
"AUS_Yathong_small::A7::G::2008",11.6722470243487,6,"AUS_Yathong_small","A7","G",2008,31,"Maireana enchylaenoides",8.92857142989286,6
"AUS_Yathong_small::A7::G::2008",11.6722470243487,6,"AUS_Yathong_small","A7","G",2008,31,"Malva parviflora",14.8809523814881,5
"AUS_Yathong_small::A7::G::2008",11.6722470243487,6,"AUS_Yathong_small","A7","G",2008,31,"Rhodanthe corymbiflora",20.8333333320833,1
"AUS_Yathong_small::A7::G::2008",11.6722470243487,6,"AUS_Yathong_small","A7","G",2008,31,"Sclerolaena diacantha",20.8333333320833,2
"AUS_Yathong_small::A7::U::2008",22.9933110372477,2,"AUS_Yathong_small","A7","U",2008,31,"Geijera parviflora",41.8060200687458,1
"AUS_Yathong_small::A7::U::2008",22.9933110372477,2,"AUS_Yathong_small","A7","U",2008,31,"Stipa scabra",25.0836120392475,2
"AUS_Yathong_small::A8::G::2008",19.7628458507905,1,"AUS_Yathong_small","A8","G",2008,31,"Rhodanthe corymbiflora",39.525691701581,1
"AUS_Yathong_small::A8::U::2008",34.3137254920588,1,"AUS_Yathong_small","A8","U",2008,31,"Stipa scabra",49.0196078429412,1
"AUS_Yathong_small::A9::G::2008",18.9393939415151,1,"AUS_Yathong_small","A9","G",2008,31,"Sclerolaena diacantha",37.8787878830303,1
"AUS_Yathong_small::A9::U::2008",39.099526066609,1,"AUS_Yathong_small","A9","U",2008,31,"Stipa scabra",47.3933649295261,1
"AUS_Yathong_small::B10::G::2008",51.5463917474227,1,"AUS_Yathong_small","B10","G",2008,31,"Aristida contorta",64.4329896867784,1
"AUS_Yathong_small::B10::U::2008",20.7569873667391,3,"AUS_Yathong_small","B10","U",2008,31,"Erodium crinitum",25.7069408707712,2
"AUS_Yathong_small::B10::U::2008",20.7569873667391,3,"AUS_Yathong_small","B10","U",2008,31,"Sclerolaena birchii",32.133676090964,1
"AUS_Yathong_small::B10::U::2008",20.7569873667391,3,"AUS_Yathong_small","B10","U",2008,31,"Sclerolaena diacantha",19.2802056605784,3
"AUS_Yathong_small::B11::G::2008",34.0599455106812,1,"AUS_Yathong_small","B11","G",2008,31,"Aristida contorta",47.6839237109537,1
"AUS_Yathong_small::B11::U::2008",5.76036866516958,2,"AUS_Yathong_small","B11","U",2008,31,"Convolvulus erubescens",11.5207373295392,2
"AUS_Yathong_small::B11::U::2008",5.76036866516958,2,"AUS_Yathong_small","B11","U",2008,31,"Digitaria",17.2811059893088,1
"AUS_Yathong_small::B12::G::2008",73.710073707,1,"AUS_Yathong_small","B12","G",2008,31,"Aristida contorta",79.85257985,1
"AUS_Yathong_small::B12::U::2008",9.83622602209487,4,"AUS_Yathong_small","B12","U",2008,31,"Aristida contorta",12.8865979388402,3
"AUS_Yathong_small::B12::U::2008",9.83622602209487,4,"AUS_Yathong_small","B12","U",2008,31,"Rhodanthe corymbiflora",9.02061855618815,4
"AUS_Yathong_small::B12::U::2008",9.83622602209487,4,"AUS_Yathong_small","B12","U",2008,31,"Sclerolaena diacantha",19.3298969082603,1
"AUS_Yathong_small::B12::U::2008",9.83622602209487,4,"AUS_Yathong_small","B12","U",2008,31,"Stipa scabra",19.3298969082603,2
"AUS_Yathong_small::B1::G::2008",69.767441857907,1,"AUS_Yathong_small","B1","G",2008,31,"Aristida contorta",76.0286225377191,1
"AUS_Yathong_small::B1::U::2008",11.6077616063902,3,"AUS_Yathong_small","B1","U",2008,31,"Aristida contorta",16.8918918913514,2
"AUS_Yathong_small::B1::U::2008",11.6077616063902,3,"AUS_Yathong_small","B1","U",2008,31,"Callitris columellaris",16.8918918913514,3
"AUS_Yathong_small::B1::U::2008",11.6077616063902,3,"AUS_Yathong_small","B1","U",2008,31,"Rytidosperma caespitosum",28.1531531522523,1
"AUS_Yathong_small::B2::G::2008",67.4904942969506,1,"AUS_Yathong_small","B2","G",2008,31,"Aristida contorta",71.2927756657224,1
"AUS_Yathong_small::B2::U::2008",14.2719802231209,3,"AUS_Yathong_small","B2","U",2008,31,"Aristida contorta",22.6039783004521,2
"AUS_Yathong_small::B2::U::2008",14.2719802231209,3,"AUS_Yathong_small","B2","U",2008,31,"Dodonaea viscosa subsp. angustissima",36.1663652807233,1
"AUS_Yathong_small::B2::U::2008",14.2719802231209,3,"AUS_Yathong_small","B2","U",2008,31,"Rhodanthe corymbiflora",13.5623869802712,3
"AUS_Yathong_small::B3::G::2008",9.83796295982639,2,"AUS_Yathong_small","B3","G",2008,31,"Aristida contorta",24.3055555585417,1
"AUS_Yathong_small::B3::G::2008",9.83796295982639,2,"AUS_Yathong_small","B3","G",2008,31,"Goodenia",17.3611111089583,2
"AUS_Yathong_small::B3::U::2008",9.93788819956877,2,"AUS_Yathong_small","B3","U",2008,31,"Convolvulus erubescens",16.304347830163,2
"AUS_Yathong_small::B3::U::2008",9.93788819956877,2,"AUS_Yathong_small","B3","U",2008,31,"Eremophila longifolia",21.7391304302174,1
"AUS_Yathong_small::B4::G::2008",58.8235294152941,1,"AUS_Yathong_small","B4","G",2008,31,"Aristida contorta",69.6594427262693,1
"AUS_Yathong_small::B4::U::2008",35.37735849,1,"AUS_Yathong_small","B4","U",2008,31,"Stipa scabra",58.96226415,1
"AUS_Yathong_small::B5::G::2008",74.200913244484,1,"AUS_Yathong_small","B5","G",2008,31,"Aristida contorta",79.9086758015982,1
"AUS_Yathong_small::B5::U::2008",24.5098039222059,1,"AUS_Yathong_small","B5","U",2008,31,"Stipa scabra",39.2156862735294,1
"AUS_Yathong_small::B6::G::2008",75.9803921597206,1,"AUS_Yathong_small","B6","G",2008,31,"Aristida contorta",79.6568627476103,1
"AUS_Yathong_small::B6::U::2008",24.8829039811153,2,"AUS_Yathong_small","B6","U",2008,31,"Aristida contorta",40.9836065571311,1
"AUS_Yathong_small::B6::U::2008",24.8829039811153,2,"AUS_Yathong_small","B6","U",2008,31,"Stipa scabra",30.7377049178484,2
"AUS_Yathong_small::B7::G::2008",17.1336424102903,2,"AUS_Yathong_small","B7","G",2008,31,"Aristida contorta",38.8026607527162,1
"AUS_Yathong_small::B7::G::2008",17.1336424102903,2,"AUS_Yathong_small","B7","G",2008,31,"Stipa scabra",22.1729490015521,2
"AUS_Yathong_small::B7::U::2008",11.6525423741843,4,"AUS_Yathong_small","B7","U",2008,31,"Aristida contorta",15.8898305088877,2
"AUS_Yathong_small::B7::U::2008",11.6525423741843,4,"AUS_Yathong_small","B7","U",2008,31,"Digitaria",15.8898305088877,3
"AUS_Yathong_small::B7::U::2008",11.6525423741843,4,"AUS_Yathong_small","B7","U",2008,31,"Rhodanthe corymbiflora",15.8898305088877,4
"AUS_Yathong_small::B7::U::2008",11.6525423741843,4,"AUS_Yathong_small","B7","U",2008,31,"Stipa scabra",21.1864406785169,1
"AUS_Yathong_small::B8::G::2008",36.6108786592678,1,"AUS_Yathong_small","B8","G",2008,31,"Aristida contorta",52.301255228954,1
"AUS_Yathong_small::B8::U::2008",22.6449275409058,1,"AUS_Yathong_small","B8","U",2008,31,"Stipa scabra",36.2318840614493,1
"AUS_Yathong_small::B9::G::2008",16.4556962026127,3,"AUS_Yathong_small","B9","G",2008,31,"Aristida contorta",25.316455698481,1
"AUS_Yathong_small::B9::G::2008",16.4556962026127,3,"AUS_Yathong_small","B9","G",2008,31,"Rhodanthe floribunda",18.9873417688608,3
"AUS_Yathong_small::B9::G::2008",16.4556962026127,3,"AUS_Yathong_small","B9","G",2008,31,"Sclerolaena diacantha",25.316455698481,2
"AUS_Yathong_small::B9::U::2008",43.4272300466972,1,"AUS_Yathong_small","B9","U",2008,31,"Erodium crinitum",52.8169014084155,1
"Argentina_ElPalmar::A::G::2002",14.9053148860202,3,"Argentina_ElPalmar","A","G",2002,30,"Acanthostyles buniifolius",16.6023166008301,3
"Argentina_ElPalmar::A::G::2002",14.9053148860202,3,"Argentina_ElPalmar","A","G",2002,30,"Axonopus fissifolius",24.9034749012452,1
