"year","exp_unit","richness","Evar"
2019,"doane.us::1::3::P::2019",4,0.528221049876172
2020,"doane.us::1::3::P::2020",3,0.62048518272442
2012,"doane.us::1::4::Control::2012",6,0.235389799294671
2013,"doane.us::1::4::NK::2013",7,0.151256226528041
2014,"doane.us::1::4::NK::2014",5,0.162725507961045
2015,"doane.us::1::4::NK::2015",4,0.15611305526553
2016,"doane.us::1::4::NK::2016",3,0.105264003797704
2017,"doane.us::1::4::NK::2017",2,0.0937466035818961
2018,"doane.us::1::4::NK::2018",2,0.550851898117013
2019,"doane.us::1::4::NK::2019",1,NA
2020,"doane.us::1::4::NK::2020",2,0.896266394089848
2012,"doane.us::1::6::Control::2012",5,0.348660167817467
2013,"doane.us::1::6::K::2013",5,0.190226815234696
2014,"doane.us::1::6::K::2014",5,0.196790786118868
2015,"doane.us::1::6::K::2015",4,0.166931759479511
2016,"doane.us::1::6::K::2016",6,0.158249328821984
2017,"doane.us::1::6::K::2017",6,0.255407358802154
2018,"doane.us::1::6::K::2018",5,0.209096222805804
2019,"doane.us::1::6::K::2019",3,0.54648274928013
2020,"doane.us::1::6::K::2020",2,0.257565079292305
2012,"doane.us::1::7::Control::2012",4,0.209010383449524
2013,"doane.us::1::7::PK::2013",3,0.217906799452734
2014,"doane.us::1::7::PK::2014",4,0.244681659162801
2015,"doane.us::1::7::PK::2015",6,0.187239399591824
2016,"doane.us::1::7::PK::2016",6,0.15921132244065
2017,"doane.us::1::7::PK::2017",5,0.170947777363119
2018,"doane.us::1::7::PK::2018",3,0.163837647381571
2019,"doane.us::1::7::PK::2019",3,0.120883319904787
2020,"doane.us::1::7::PK::2020",7,0.133576043429045
2012,"doane.us::1::8::Control::2012",6,0.283255348040347
2013,"doane.us::1::8::NPK::2013",6,0.269403825025107
2014,"doane.us::1::8::NPK::2014",6,0.177577155264027
2015,"doane.us::1::8::NPK::2015",5,0.381970434746342
2016,"doane.us::1::8::NPK::2016",5,0.164199256510775
2017,"doane.us::1::8::NPK::2017",5,0.219515066215289
2018,"doane.us::1::8::NPK::2018",2,0.317886604255465
2019,"doane.us::1::8::NPK::2019",3,0.13936283849707
2020,"doane.us::1::8::NPK::2020",2,0.130744484372392
2012,"doane.us::1::9::Control::2012",6,0.452000850836653
2013,"doane.us::1::9::Control::2013",5,0.332881004082466
2014,"doane.us::1::9::Control::2014",4,0.588012515419558
2015,"doane.us::1::9::Control::2015",4,0.686372095703222
2016,"doane.us::1::9::Control::2016",4,0.298437132507478
2017,"doane.us::1::9::Control::2017",6,0.208769143989215
2018,"doane.us::1::9::Control::2018",6,0.160226925536163
2019,"doane.us::1::9::Control::2019",4,0.171535644348124
2020,"doane.us::1::9::Control::2020",3,0.145296778205924
2012,"doane.us::2::11::Control::2012",3,0.178946388032993
2012,"doane.us::2::12::Control::2012",4,0.273207803200232
2012,"doane.us::2::14::Control::2012",5,0.335516752925205
2012,"doane.us::2::15::Control::2012",5,0.434520454896151
2012,"doane.us::2::16::Control::2012",4,0.527625873235729
2012,"doane.us::2::2::Control::2012",5,0.260195411371316
2012,"doane.us::2::22::Control::2012",6,0.334564891687767
2012,"doane.us::2::23::Control::2012",7,0.407979943383338
2012,"doane.us::2::24::Control::2012",5,0.310199962090583
2012,"doane.us::2::5::Control::2012",5,0.502117359833035
2012,"doane.us::3::17::Control::2012",4,0.223042290706981
2012,"doane.us::3::18::Control::2012",4,0.257434648080664
2012,"doane.us::3::20::Control::2012",5,0.539523459083488
2012,"doane.us::3::21::Control::2012",6,0.352621003325987
2012,"doane.us::3::25::Control::2012",4,0.214735383410874
2012,"doane.us::3::26::Control::2012",7,0.487628761056495
2012,"doane.us::3::27::Control::2012",5,0.195919427887337
2012,"doane.us::3::28::Control::2012",4,0.188646371285192
2012,"doane.us::3::29::Control::2012",6,0.24944216780367
2012,"doane.us::3::30::Control::2012",4,0.51670367083245
2012,"doane.us::4::31::Control::2012",10,0.431885732641033
2012,"doane.us::4::32::Control::2012",8,0.426785920709336
2012,"doane.us::4::33::Control::2012",5,0.331619027965168
2012,"doane.us::4::34::Control::2012",5,0.260773872380058
2012,"doane.us::4::36::Control::2012",4,0.250881809701461
2012,"doane.us::4::37::Control::2012",6,0.473221827854462
2012,"doane.us::4::39::Control::2012",7,0.334063699003887
2012,"doane.us::4::43::Control::2012",6,0.271222333224296
2012,"doane.us::4::51::Control::2012",4,0.568494188409141
2012,"doane.us::4::57::Control::2012",5,0.240284002598534
2012,"doane.us::5::35::Control::2012",5,0.262315276640599
2012,"doane.us::5::38::Control::2012",6,0.405587954271391
2012,"doane.us::5::40::Control::2012",6,0.439329811411328
2012,"doane.us::5::41::Control::2012",7,0.305817446639354
2012,"doane.us::5::42::Control::2012",4,0.209563343906377
2012,"doane.us::5::44::Control::2012",6,0.393959946523552
2012,"doane.us::5::50::Control::2012",6,0.290029862222458
2012,"doane.us::5::53::Control::2012",4,0.327134215502254
2012,"doane.us::5::56::Control::2012",5,0.648367800294861
2012,"doane.us::5::58::Control::2012",4,0.412885519999711
2012,"doane.us::6::45::Control::2012",4,0.328658129622053
2012,"doane.us::6::46::Control::2012",7,0.48205069653494
2012,"doane.us::6::47::Control::2012",8,0.463401323034039
2012,"doane.us::6::48::Control::2012",6,0.287123480466993
2012,"doane.us::6::49::Control::2012",6,0.365662831932611
2012,"doane.us::6::52::Control::2012",5,0.320169947688481
2012,"doane.us::6::54::Control::2012",3,0.21110746802407
2012,"doane.us::6::55::Control::2012",7,0.31799557466876
2012,"doane.us::6::59::Control::2012",6,0.334987756412387
2012,"doane.us::6::60::Control::2012",6,0.627338261205878
2019,"drake.za::1::1::Control::2019",16,0.440299132051774
2020,"drake.za::1::1::NP::2020",13,0.435534586825803
2021,"drake.za::1::1::NP::2021",12,0.374445536919612
2019,"drake.za::1::10::Control::2019",15,0.477205164808612
2020,"drake.za::1::10::NPK::2020",15,0.421714022859764
2021,"drake.za::1::10::NPK::2021",15,0.421028113419766
2019,"drake.za::1::2::Control::2019",14,0.380874926995218
2020,"drake.za::1::2::NPK::2020",13,0.370876577146396
2021,"drake.za::1::2::NPK::2021",12,0.384832958444501
2019,"drake.za::1::3::Control::2019",13,0.46262721112384
2020,"drake.za::1::3::P::2020",13,0.410126968993595
2021,"drake.za::1::3::P::2021",12,0.390102762064795
2019,"drake.za::1::4::Control::2019",13,0.477169910219069
2020,"drake.za::1::4::PK::2020",13,0.408928958460618
2021,"drake.za::1::4::PK::2021",13,0.397910954868385
2019,"drake.za::1::5::Control::2019",12,0.407858658602678
2020,"drake.za::1::5::Control::2020",11,0.410476754678031
2021,"drake.za::1::5::Control::2021",11,0.410935577095388
2019,"drake.za::1::6::Control::2019",14,0.420712970471252
2020,"drake.za::1::6::N::2020",13,0.368348079992317
2021,"drake.za::1::6::N::2021",13,0.376424776939645
2019,"drake.za::1::7::Control::2019",16,0.522307998724254
2020,"drake.za::1::7::K::2020",13,0.430648651721911
2021,"drake.za::1::7::K::2021",12,0.432698585058874
2019,"drake.za::1::8::Control::2019",15,0.440397588916857
2020,"drake.za::1::8::Control::2020",14,0.397939015167931
2021,"drake.za::1::8::Control::2021",14,0.424409470286294
2019,"drake.za::1::9::Control::2019",13,0.3449636737989
2020,"drake.za::1::9::NK::2020",12,0.337510115532614
2021,"drake.za::1::9::NK::2021",11,0.338886847561409
2019,"drake.za::2::11::Control::2019",15,0.418725126650068
2020,"drake.za::2::11::P::2020",12,0.364359871018248
2021,"drake.za::2::11::P::2021",10,0.35081286028537
2019,"drake.za::2::12::Control::2019",15,0.512498553001261
2020,"drake.za::2::12::Control::2020",13,0.421301090332582
2021,"drake.za::2::12::Control::2021",13,0.43877279878674
2019,"drake.za::2::13::Control::2019",12,0.417955461531864
2020,"drake.za::2::13::K::2020",12,0.397036351081504
2021,"drake.za::2::13::K::2021",11,0.39753699798803
2019,"drake.za::2::14::Control::2019",14,0.403249799673427
2020,"drake.za::2::14::NK::2020",12,0.386213831501118
2021,"drake.za::2::14::NK::2021",10,0.379450040002253
2019,"drake.za::2::15::Control::2019",14,0.40626311115427
2020,"drake.za::2::15::NPK::2020",10,0.33883366881888
2021,"drake.za::2::15::NPK::2021",10,0.358077377546221
2019,"drake.za::2::16::Control::2019",14,0.417678225879225
2020,"drake.za::2::16::PK::2020",13,0.398604412916423
2021,"drake.za::2::16::PK::2021",11,0.339174538058479
2019,"drake.za::2::17::Control::2019",15,0.436717868851943
2020,"drake.za::2::17::NP::2020",15,0.416512404460243
2021,"drake.za::2::17::NP::2021",14,0.451466834378119
2019,"drake.za::2::18::Control::2019",14,0.422670697235975
2020,"drake.za::2::18::N::2020",11,0.381902307108075
2021,"drake.za::2::18::N::2021",10,0.358768838151832
2019,"drake.za::2::19::Control::2019",17,0.493439886466356
2020,"drake.za::2::19::NPK::2020",13,0.364934116148762
2021,"drake.za::2::19::NPK::2021",11,0.331408972098828
2019,"drake.za::2::20::Control::2019",16,0.422588124669058
2020,"drake.za::2::20::Control::2020",14,0.394248837611059
2021,"drake.za::2::20::Control::2021",14,0.413992228274495
2019,"drake.za::3::21::Control::2019",13,0.41947355536439
2020,"drake.za::3::21::NP::2020",13,0.383220210825235
2021,"drake.za::3::21::NP::2021",13,0.397985348057021
2019,"drake.za::3::22::Control::2019",13,0.417724227901034
2020,"drake.za::3::22::Control::2020",13,0.395951485494091
2021,"drake.za::3::22::Control::2021",13,0.400143817137295
2019,"drake.za::3::23::Control::2019",15,0.4240630837042
2020,"drake.za::3::23::NPK::2020",13,0.394400781583009
2021,"drake.za::3::23::NPK::2021",13,0.427166972980372
2019,"drake.za::3::24::Control::2019",15,0.49449805462942
2020,"drake.za::3::24::NK::2020",13,0.456042857405244
2021,"drake.za::3::24::NK::2021",11,0.421412784526335
2019,"drake.za::3::25::Control::2019",15,0.468268796245143
2020,"drake.za::3::25::NPK::2020",12,0.40509618138665
2021,"drake.za::3::25::NPK::2021",12,0.420753208421896
2019,"drake.za::3::26::Control::2019",12,0.410286333308008
2020,"drake.za::3::26::P::2020",11,0.413127562225701
2021,"drake.za::3::26::P::2021",11,0.413832453536075
2019,"drake.za::3::27::Control::2019",13,0.465741537087869
2020,"drake.za::3::27::N::2020",11,0.416293455545887
2021,"drake.za::3::27::N::2021",10,0.38882780273541
2019,"drake.za::3::28::Control::2019",14,0.422984179071828
2020,"drake.za::3::28::K::2020",13,0.408719651140269
2021,"drake.za::3::28::K::2021",13,0.403041425860896
2019,"drake.za::3::29::Control::2019",17,0.447140766029207
2020,"drake.za::3::29::PK::2020",13,0.360477780088721
2021,"drake.za::3::29::PK::2021",12,0.333597613240053
2019,"drake.za::3::30::Control::2019",15,0.420237325634166
2020,"drake.za::3::30::Control::2020",14,0.400680132643952
2021,"drake.za::3::30::Control::2021",14,0.400653154868389
2007,"elkh.us::1::1::Control::2007",38,0.262956882526184
2007,"elkh.us::1::2::Control::2007",28,0.29367072062295
2007,"elkh.us::1::3::Control::2007",34,0.308470676118078
2008,"elliot.us::1::1::Control::2008",13,0.241245220747165
2009,"elliot.us::1::1::P::2009",9,0.232026442027452
2010,"elliot.us::1::1::P::2010",15,0.301428400703599
2011,"elliot.us::1::1::P::2011",9,0.406456041799308
2012,"elliot.us::1::1::P::2012",7,0.386286163024822
2013,"elliot.us::1::1::P::2013",13,0.242411656507358
2014,"elliot.us::1::1::P::2014",1,NA
2015,"elliot.us::1::1::P::2015",5,0.260654287490854
2016,"elliot.us::1::1::P::2016",8,0.198385685145877
2017,"elliot.us::1::1::P::2017",13,0.34003285709756
2018,"elliot.us::1::1::P::2018",4,0.307787108725063
2019,"elliot.us::1::1::P::2019",7,0.267403171018763
2022,"elliot.us::1::1::P::2022",4,0.527625873235729
2008,"elliot.us::1::10::Control::2008",14,0.229597087703901
2009,"elliot.us::1::10::K::2009",10,0.532615406406397
2010,"elliot.us::1::10::K::2010",10,0.340089737670364
2011,"elliot.us::1::10::K::2011",8,0.31138480245231
2012,"elliot.us::1::10::K::2012",9,0.38996510293377
2013,"elliot.us::1::10::K::2013",9,0.376537914476107
2014,"elliot.us::1::10::K::2014",3,1
2015,"elliot.us::1::10::K::2015",7,0.463343052444333
2016,"elliot.us::1::10::K::2016",9,0.18821227686922
2017,"elliot.us::1::10::K::2017",10,0.270453196925726
2018,"elliot.us::1::10::K::2018",4,0.252303012454527
2019,"elliot.us::1::10::K::2019",12,0.278099039187028
2022,"elliot.us::1::10::K::2022",8,0.317914178841055
2008,"elliot.us::1::2::Control::2008",14,0.307692770142972
2009,"elliot.us::1::2::PK::2009",11,0.390071550347874
2010,"elliot.us::1::2::PK::2010",13,0.3287285203361
2011,"elliot.us::1::2::PK::2011",12,0.326507700708046
2012,"elliot.us::1::2::PK::2012",8,0.281655895584152
2013,"elliot.us::1::2::PK::2013",9,0.263799129631992
2014,"elliot.us::1::2::PK::2014",2,0.2119357472241
2015,"elliot.us::1::2::PK::2015",3,0.368471683444523
2016,"elliot.us::1::2::PK::2016",11,0.144608144491121
2017,"elliot.us::1::2::PK::2017",11,0.270722015415546
2018,"elliot.us::1::2::PK::2018",2,0.182006817257338
2019,"elliot.us::1::2::PK::2019",9,0.248658982226669
2022,"elliot.us::1::2::PK::2022",7,0.428351970398554
2008,"elliot.us::1::3::Control::2008",18,0.267012849884458
2009,"elliot.us::1::3::N::2009",9,0.368175001796099
2010,"elliot.us::1::3::N::2010",14,0.302833778495747
2011,"elliot.us::1::3::N::2011",10,0.428271889336989
2012,"elliot.us::1::3::N::2012",7,0.40761833270153
2013,"elliot.us::1::3::N::2013",7,0.307485003056172
2014,"elliot.us::1::3::N::2014",1,NA
2015,"elliot.us::1::3::N::2015",5,0.558844460553931
2016,"elliot.us::1::3::N::2016",13,0.158227433028475
2017,"elliot.us::1::3::N::2017",8,0.195133426900265
2018,"elliot.us::1::3::N::2018",3,0.591406828967279
2019,"elliot.us::1::3::N::2019",7,0.326191000826035
2022,"elliot.us::1::3::N::2022",4,0.434709436715339
2008,"elliot.us::1::4::Control::2008",17,0.268582179268864
2009,"elliot.us::1::4::NPK+Fence::2009",11,0.463125007086109
2010,"elliot.us::1::4::NPK+Fence::2010",12,0.381440607141183
2011,"elliot.us::1::4::NPK+Fence::2011",7,0.258805337252341
2012,"elliot.us::1::4::NPK+Fence::2012",5,0.257668280447692
2013,"elliot.us::1::4::NPK+Fence::2013",4,0.227511983744413
2014,"elliot.us::1::4::NPK+Fence::2014",2,0.266923225122224
2015,"elliot.us::1::4::NPK+Fence::2015",6,0.423052756687424
2016,"elliot.us::1::4::NPK+Fence::2016",5,0.127308110887265
2017,"elliot.us::1::4::NPK+Fence::2017",5,0.262146963912728
2018,"elliot.us::1::4::NPK+Fence::2018",2,0.121304398601771
2019,"elliot.us::1::4::NPK+Fence::2019",2,0.425345564416638
2022,"elliot.us::1::4::NPK+Fence::2022",3,0.363690813184517
2008,"elliot.us::1::5::Control::2008",11,0.25402001750078
2009,"elliot.us::1::5::NK::2009",7,0.276856375789024
2010,"elliot.us::1::5::NK::2010",12,0.237120071647999
2011,"elliot.us::1::5::NK::2011",6,0.378542214201232
2012,"elliot.us::1::5::NK::2012",5,0.458002192838401
2013,"elliot.us::1::5::NK::2013",9,0.400306574382598
2014,"elliot.us::1::5::NK::2014",1,NA
2015,"elliot.us::1::5::NK::2015",5,0.555251653285013
2016,"elliot.us::1::5::NK::2016",7,0.0879326382567792
2017,"elliot.us::1::5::NK::2017",10,0.207159999545269
2018,"elliot.us::1::5::NK::2018",3,0.263996137162655
2019,"elliot.us::1::5::NK::2019",8,0.24709190726397
2022,"elliot.us::1::5::NK::2022",5,0.572271985301882
2008,"elliot.us::1::6::Control::2008",13,0.234558121322979
2009,"elliot.us::1::6::Control::2009",11,0.563167616988366
2010,"elliot.us::1::6::Control::2010",17,0.227090266009723
2011,"elliot.us::1::6::Control::2011",9,0.41049875912928
2012,"elliot.us::1::6::Control::2012",10,0.292229508211723
2013,"elliot.us::1::6::Control::2013",11,0.458019585854839
2014,"elliot.us::1::6::Control::2014",2,0.923898109345373
2015,"elliot.us::1::6::Control::2015",5,0.308454591976268
2016,"elliot.us::1::6::Control::2016",8,0.143537309074228
2017,"elliot.us::1::6::Control::2017",10,0.255200981618162
2018,"elliot.us::1::6::Control::2018",5,0.391076824471099
2019,"elliot.us::1::6::Control::2019",9,0.336650734822399
2022,"elliot.us::1::6::Control::2022",4,0.701526313445864
2008,"elliot.us::1::7::Control::2008",14,0.22736632846909
2009,"elliot.us::1::7::Fence::2009",10,0.326816325160933
2010,"elliot.us::1::7::Fence::2010",13,0.304065573588598
2011,"elliot.us::1::7::Fence::2011",5,0.455417381784119
2012,"elliot.us::1::7::Fence::2012",6,0.234360470878372
2013,"elliot.us::1::7::Fence::2013",8,0.351034188996551
2014,"elliot.us::1::7::Fence::2014",2,0.266923225122224
2015,"elliot.us::1::7::Fence::2015",5,0.774713885313674
2016,"elliot.us::1::7::Fence::2016",10,0.161491666706563
2017,"elliot.us::1::7::Fence::2017",2,0.28427799257524
2018,"elliot.us::1::7::Fence::2018",3,0.739066142202805
2019,"elliot.us::1::7::Fence::2019",3,0.365193465323563
2022,"elliot.us::1::7::Fence::2022",4,0.979076638503062
2008,"elliot.us::1::8::Control::2008",10,0.206446535251179
2009,"elliot.us::1::8::NP::2009",5,0.229385588753874
2010,"elliot.us::1::8::NP::2010",15,0.449990744812831
2011,"elliot.us::1::8::NP::2011",8,0.236202217026104
2012,"elliot.us::1::8::NP::2012",5,0.305832633463228
2013,"elliot.us::1::8::NP::2013",7,0.646999881667783
2015,"elliot.us::1::8::NP::2015",3,0.291569560562194
2016,"elliot.us::1::8::NP::2016",8,0.134822810009897
2017,"elliot.us::1::8::NP::2017",9,0.205091490244653
2018,"elliot.us::1::8::NP::2018",3,0.337156300281836
2019,"elliot.us::1::8::NP::2019",5,0.338369842015855
2022,"elliot.us::1::8::NP::2022",2,0.761969481019262
2008,"elliot.us::1::9::Control::2008",10,0.229591174270296
2009,"elliot.us::1::9::NPK::2009",8,0.351209266890672
2010,"elliot.us::1::9::NPK::2010",10,0.231209570000499
2011,"elliot.us::1::9::NPK::2011",3,0.847979242593655
2012,"elliot.us::1::9::NPK::2012",2,1
2013,"elliot.us::1::9::NPK::2013",7,0.280160642119211
2015,"elliot.us::1::9::NPK::2015",4,0.263211524866482
2016,"elliot.us::1::9::NPK::2016",6,0.105544835452874
2017,"elliot.us::1::9::NPK::2017",10,0.236416434126815
2018,"elliot.us::1::9::NPK::2018",3,0.200640466225931
2019,"elliot.us::1::9::NPK::2019",4,0.851958704240218
2022,"elliot.us::1::9::NPK::2022",2,0.440477251560824
2008,"elliot.us::2::11::Control::2008",11,0.220837624126046
2009,"elliot.us::2::11::NP::2009",9,0.292708968031806
2010,"elliot.us::2::11::NP::2010",15,0.213098242146715
2011,"elliot.us::2::11::NP::2011",8,0.334909200965413
2012,"elliot.us::2::11::NP::2012",5,0.334436038605377
2013,"elliot.us::2::11::NP::2013",6,0.230281950443964
2015,"elliot.us::2::11::NP::2015",3,0.263109213865785
2016,"elliot.us::2::11::NP::2016",8,0.288392505659818
2017,"elliot.us::2::11::NP::2017",13,0.258486538259392
2018,"elliot.us::2::11::NP::2018",1,NA
2019,"elliot.us::2::11::NP::2019",6,0.325885067131911
2022,"elliot.us::2::11::NP::2022",4,0.22648805498557
2008,"elliot.us::2::12::Control::2008",15,0.297282047167316
2009,"elliot.us::2::12::N::2009",6,0.51469227335638
2010,"elliot.us::2::12::N::2010",13,0.292857076056052
2011,"elliot.us::2::12::N::2011",10,0.314369154255962
2012,"elliot.us::2::12::N::2012",7,0.387480177565074
2013,"elliot.us::2::12::N::2013",8,0.288092366615444
2014,"elliot.us::2::12::N::2014",1,NA
2015,"elliot.us::2::12::N::2015",6,0.373896943372347
2016,"elliot.us::2::12::N::2016",10,0.237854342636787
2017,"elliot.us::2::12::N::2017",10,0.276131996415635
2018,"elliot.us::2::12::N::2018",4,0.163959577618295
2019,"elliot.us::2::12::N::2019",5,0.289079657559802
2022,"elliot.us::2::12::N::2022",3,0.405695498017182
2008,"elliot.us::2::13::Control::2008",11,0.200663003461371
2009,"elliot.us::2::13::Fence::2009",9,0.254078186186275
2010,"elliot.us::2::13::Fence::2010",11,0.375937482272695
2011,"elliot.us::2::13::Fence::2011",8,0.228590427382846
2012,"elliot.us::2::13::Fence::2012",6,0.490339464776019
2013,"elliot.us::2::13::Fence::2013",6,0.327645070662985
2014,"elliot.us::2::13::Fence::2014",3,0.203318150336733
2015,"elliot.us::2::13::Fence::2015",5,0.28734963595688
2016,"elliot.us::2::13::Fence::2016",8,0.139959062812505
2017,"elliot.us::2::13::Fence::2017",5,0.217801081226631
2018,"elliot.us::2::13::Fence::2018",5,0.629916314456684
2019,"elliot.us::2::13::Fence::2019",6,0.285384388441118
2022,"elliot.us::2::13::Fence::2022",4,0.711800710700716
2008,"elliot.us::2::14::Control::2008",13,0.304266318802519
2009,"elliot.us::2::14::NK::2009",9,0.206484692778671
2010,"elliot.us::2::14::NK::2010",11,0.351455566941237
2011,"elliot.us::2::14::NK::2011",10,0.53242370814526
2012,"elliot.us::2::14::NK::2012",9,0.249611115469588
2013,"elliot.us::2::14::NK::2013",8,0.302589955966034
2014,"elliot.us::2::14::NK::2014",1,NA
2015,"elliot.us::2::14::NK::2015",6,0.342964092388031
2016,"elliot.us::2::14::NK::2016",7,0.197817432703042
2017,"elliot.us::2::14::NK::2017",11,0.330183725884042
2018,"elliot.us::2::14::NK::2018",2,0.331889906668741
2019,"elliot.us::2::14::NK::2019",9,0.269371974347824
2022,"elliot.us::2::14::NK::2022",3,0.189494109511474
2008,"elliot.us::2::15::Control::2008",13,0.404195694978871
2009,"elliot.us::2::15::NPK+Fence::2009",9,0.236095263317123
2010,"elliot.us::2::15::NPK+Fence::2010",8,0.227691330292725
2011,"elliot.us::2::15::NPK+Fence::2011",3,0.281399354718592
2012,"elliot.us::2::15::NPK+Fence::2012",3,0.932286320469123
2013,"elliot.us::2::15::NPK+Fence::2013",2,0.981986310463535
2014,"elliot.us::2::15::NPK+Fence::2014",1,NA
2015,"elliot.us::2::15::NPK+Fence::2015",3,0.344828954944641
2016,"elliot.us::2::15::NPK+Fence::2016",8,0.388918270836072
2017,"elliot.us::2::15::NPK+Fence::2017",2,0.119187404521179
2018,"elliot.us::2::15::NPK+Fence::2018",3,0.211053839380907
2019,"elliot.us::2::15::NPK+Fence::2019",10,0.292975362247948
2022,"elliot.us::2::15::NPK+Fence::2022",2,0.411473450040594
2008,"elliot.us::2::16::Control::2008",11,0.263866784519076
2009,"elliot.us::2::16::Control::2009",8,0.197022938162643
2010,"elliot.us::2::16::Control::2010",12,0.351706851877493
2011,"elliot.us::2::16::Control::2011",13,0.308702070522183
2012,"elliot.us::2::16::Control::2012",9,0.460731047766107
2013,"elliot.us::2::16::Control::2013",10,0.379206760519125
2014,"elliot.us::2::16::Control::2014",3,0.448033553169161
2015,"elliot.us::2::16::Control::2015",6,0.302689421160737
2016,"elliot.us::2::16::Control::2016",6,0.132020500072282
2017,"elliot.us::2::16::Control::2017",11,0.360518268191433
2018,"elliot.us::2::16::Control::2018",4,0.2636710202878
2019,"elliot.us::2::16::Control::2019",7,0.468497697306445
2022,"elliot.us::2::16::Control::2022",6,0.29427491485675
2008,"elliot.us::2::17::Control::2008",9,0.213817774930613
2009,"elliot.us::2::17::P::2009",8,0.177350383990003
2010,"elliot.us::2::17::P::2010",12,0.345477505573876
2011,"elliot.us::2::17::P::2011",10,0.412231521655872
2012,"elliot.us::2::17::P::2012",9,0.320552627613932
2013,"elliot.us::2::17::P::2013",10,0.353939366069652
2015,"elliot.us::2::17::P::2015",5,0.285490885535922
2016,"elliot.us::2::17::P::2016",5,0.153735128205897
2017,"elliot.us::2::17::P::2017",9,0.253896501968594
2018,"elliot.us::2::17::P::2018",2,0.714865583330521
2019,"elliot.us::2::17::P::2019",6,0.236848136674575
2022,"elliot.us::2::17::P::2022",4,0.679965140720348
2008,"elliot.us::2::18::Control::2008",17,0.265856286363185
2009,"elliot.us::2::18::NPK::2009",7,0.151939672401264
2010,"elliot.us::2::18::NPK::2010",13,0.279539862539912
2011,"elliot.us::2::18::NPK::2011",10,0.296425182700188
2012,"elliot.us::2::18::NPK::2012",6,0.321740962032486
2013,"elliot.us::2::18::NPK::2013",3,0.998037400336671
2014,"elliot.us::2::18::NPK::2014",1,NA
2015,"elliot.us::2::18::NPK::2015",5,0.261097934589968
2016,"elliot.us::2::18::NPK::2016",4,0.109391134608907
2017,"elliot.us::2::18::NPK::2017",7,0.284336114887653
2018,"elliot.us::2::18::NPK::2018",2,0.234549284715735
2019,"elliot.us::2::18::NPK::2019",4,0.632858882266021
2022,"elliot.us::2::18::NPK::2022",4,0.20985730517014
2008,"elliot.us::2::19::Control::2008",16,0.278344817818032
2009,"elliot.us::2::19::PK::2009",9,0.263766404829249
2010,"elliot.us::2::19::PK::2010",13,0.2839384564796
2011,"elliot.us::2::19::PK::2011",11,0.390851079783386
2012,"elliot.us::2::19::PK::2012",9,0.399726483155003
2013,"elliot.us::2::19::PK::2013",10,0.479878194205669
2014,"elliot.us::2::19::PK::2014",1,NA
2015,"elliot.us::2::19::PK::2015",6,0.30867872319324
2016,"elliot.us::2::19::PK::2016",7,0.12631842312191
2017,"elliot.us::2::19::PK::2017",8,0.309644941769219
2018,"elliot.us::2::19::PK::2018",4,0.167190984463618
2019,"elliot.us::2::19::PK::2019",6,0.265222903001896
2022,"elliot.us::2::19::PK::2022",6,0.479907947099071
2008,"elliot.us::2::20::Control::2008",14,0.215908241254779
2009,"elliot.us::2::20::K::2009",5,0.23808745976094
2010,"elliot.us::2::20::K::2010",8,0.183033389784488
2011,"elliot.us::2::20::K::2011",7,0.205673732273944
2012,"elliot.us::2::20::K::2012",8,0.319408339435858
2013,"elliot.us::2::20::K::2013",7,0.226491354089432
2014,"elliot.us::2::20::K::2014",1,NA
2015,"elliot.us::2::20::K::2015",5,0.374847164472089
2016,"elliot.us::2::20::K::2016",9,0.16468775209697
2017,"elliot.us::2::20::K::2017",8,0.52467068729596
2018,"elliot.us::2::20::K::2018",6,0.305804347410373
2019,"elliot.us::2::20::K::2019",2,0.986830060839044
2022,"elliot.us::2::20::K::2022",5,0.916201725257516
2008,"elliot.us::3::21::Control::2008",9,0.252659774531926
2009,"elliot.us::3::21::Fence::2009",7,0.196639467025274
2010,"elliot.us::3::21::Fence::2010",10,0.277408900409263
2011,"elliot.us::3::21::Fence::2011",10,0.268080565140987
2012,"elliot.us::3::21::Fence::2012",7,0.424302185812517
2013,"elliot.us::3::21::Fence::2013",7,0.352785778321663
2014,"elliot.us::3::21::Fence::2014",3,0.112906738417485
2015,"elliot.us::3::21::Fence::2015",3,0.194315473559856
2016,"elliot.us::3::21::Fence::2016",8,0.176800505452011
2017,"elliot.us::3::21::Fence::2017",3,0.158827486277212
2018,"elliot.us::3::21::Fence::2018",5,0.210868229691492
2019,"elliot.us::3::21::Fence::2019",9,0.670274563846823
2022,"elliot.us::3::21::Fence::2022",5,0.120216649808336
2008,"elliot.us::3::22::Control::2008",14,0.210796918781487
2009,"elliot.us::3::22::K::2009",9,0.269818112885287
2010,"elliot.us::3::22::K::2010",9,0.241431644441042
2011,"elliot.us::3::22::K::2011",8,0.257947033059154
2012,"elliot.us::3::22::K::2012",6,0.326526696169022
2013,"elliot.us::3::22::K::2013",7,0.338417179781655
2014,"elliot.us::3::22::K::2014",2,0.411473450040594
2015,"elliot.us::3::22::K::2015",6,0.264616733791918
2016,"elliot.us::3::22::K::2016",8,0.130451643276306
2017,"elliot.us::3::22::K::2017",7,0.424038027463409
2018,"elliot.us::3::22::K::2018",4,0.593472379252152
2019,"elliot.us::3::22::K::2019",8,0.518295842600955
