"Taxon","Genus","Hybrid.marker","Species","Abbrev","Infraspecific.rank","Infraspecific","Authority","ID","Plant.Name.Index","TPL.version","Taxonomic.status","Family","New.Genus","New.Hybrid.marker","New.Species","New.Infraspecific.rank","New.Infraspecific","New.Authority","New.ID","New.Taxonomic.status","Typo","WFormat","Higher.level","Date"
"POLYGONUM AFGHANICUM","POLYGONUM","","afghanicum",NA,NA,"","","tro-50308118",TRUE,"1.1","Accepted","Polygonaceae","Polygonum","","afghanicum","","","Meisn.","tro-50308118","Accepted",FALSE,FALSE,FALSE,2024-07-10
"ACANTHOPHYLLUM SORDIDUM","ACANTHOPHYLLUM","","sordidum",NA,NA,"","","kew-2615118",TRUE,"1.1","Accepted","Caryophyllaceae","Acanthophyllum","","sordidum","","","Bunge ex Boiss.","kew-2615118","Accepted",FALSE,FALSE,FALSE,2024-07-10
"HEMIZONIA CONGESTA","HEMIZONIA","","congesta",NA,NA,"","","gcc-132313",TRUE,"1.1","Accepted","Compositae","Hemizonia","","congesta","","","DC.","gcc-132313","Accepted",FALSE,FALSE,FALSE,2024-07-10
"MELILOTUS INDICUS","MELILOTUS","","indicus",NA,NA,"","","ild-31598",TRUE,"1.1","Accepted","Leguminosae","Melilotus","","indicus","","","(L.) All.","ild-31598","Accepted",FALSE,FALSE,FALSE,2024-07-10
"CONYZA SP.","CONYZA","","sp.",NA,NA,"","","",FALSE,"1.1","","","CONYZA","","sp.",NA,"","","","",FALSE,FALSE,FALSE,2024-07-10
"LAMIUM PURPUREUM","LAMIUM","","purpureum",NA,NA,"","","kew-107573",TRUE,"1.1","Accepted","Lamiaceae","Lamium","","purpureum","","","L.","kew-107573","Accepted",FALSE,FALSE,FALSE,2024-07-10
"FALCARIA VULGARIS","FALCARIA","","vulgaris",NA,NA,"","","kew-2807597",TRUE,"1.1","Accepted","Apiaceae","Falcaria","","vulgaris","","","Bernh.","kew-2807597","Accepted",FALSE,FALSE,FALSE,2024-07-10
"LEONTODON HISPIDUS","LEONTODON","","hispidus",NA,NA,"","","gcc-117551",TRUE,"1.1","Accepted","Compositae","Leontodon","","hispidus","","","L.","gcc-117551","Accepted",FALSE,FALSE,FALSE,2024-07-10
"VALERIANELLA CARINATA","VALERIANELLA","","carinata",NA,NA,"","","kew-2463573",TRUE,"1.1","Accepted","Caprifoliaceae","Valerianella","","carinata","","","Loisel.","kew-2463573","Accepted",FALSE,FALSE,FALSE,2024-07-10
"SISYMBRIUM OFFICINALE","SISYMBRIUM","","officinale",NA,NA,"","","kew-2474949",TRUE,"1.1","Accepted","Brassicaceae","Sisymbrium","","officinale","","","(L.) Scop.","kew-2474949","Accepted",FALSE,FALSE,FALSE,2024-07-10
"CONSOLIDA REGALIS","CONSOLIDA","","regalis",NA,NA,"","","kew-2735708",TRUE,"1.1","Accepted","Ranunculaceae","Consolida","","regalis","","","Gray","kew-2735708","Accepted",FALSE,FALSE,FALSE,2024-07-10
"LAMIUM ALBUM","LAMIUM","","album",NA,NA,"","","kew-107372",TRUE,"1.1","Accepted","Lamiaceae","Lamium","","album","","","L.","kew-107372","Accepted",FALSE,FALSE,FALSE,2024-07-10
"APHANES ARVENSIS","APHANES","","arvensis",NA,NA,"","","rjp-34",TRUE,"1.1","Accepted","Rosaceae","Aphanes","","arvensis","","","L.","rjp-34","Accepted",FALSE,FALSE,FALSE,2024-07-10
"VIOLA HIRTA","VIOLA","","hirta",NA,NA,"","","kew-2460076",TRUE,"1.1","Accepted","Violaceae","Viola","","hirta","","","L.","kew-2460076","Accepted",FALSE,FALSE,FALSE,2024-07-10
"FRAXINUS EXCELSIOR","FRAXINUS","","excelsior",NA,NA,"","","kew-369664",TRUE,"1.1","Accepted","Oleaceae","Fraxinus","","excelsior","","","L.","kew-369664","Accepted",FALSE,FALSE,FALSE,2024-07-10
"ALLOTEROPSIS CIMICINA","ALLOTEROPSIS","","cimicina",NA,NA,"","","kew-391228",TRUE,"1.1","Accepted","Poaceae","Alloteropsis","","cimicina","","","(L.) Stapf","kew-391228","Accepted",FALSE,FALSE,FALSE,2024-07-10
"BOERHAVIA SPICATA","BOERHAVIA","","spicata",NA,NA,"","","kew-2678795",TRUE,"1.1","Accepted","Nyctaginaceae","Boerhavia","","spicata","","","Choisy","kew-2678795","Accepted",FALSE,FALSE,FALSE,2024-07-10
"CHONDROSUM BARBATUM","CHONDROSUM","","barbatum",NA,NA,"","","kew-404996",TRUE,"1.1","Accepted","Poaceae","Chondrosum","","barbatum","","","(Lag.) Clayton","kew-404996","Accepted",FALSE,FALSE,FALSE,2024-07-10
"CHONDROSUM ERIOPODUM","CHONDROSUM","","eriopodum",NA,NA,"","","kew-405002",TRUE,"1.1","Accepted","Poaceae","Chondrosum","","eriopodum","","","Torr.","kew-405002","Accepted",FALSE,FALSE,FALSE,2024-07-10
"GAILLARDIA PINNATIFIDA","GAILLARDIA","","pinnatifida",NA,NA,"","","gcc-27953",TRUE,"1.1","Accepted","Compositae","Gaillardia","","pinnatifida","","","Torr.","gcc-27953","Accepted",FALSE,FALSE,FALSE,2024-07-10
"SPOROBOLUS FLEXUOSUS","SPOROBOLUS","","flexuosus",NA,NA,"","","kew-444202",TRUE,"1.1","Accepted","Poaceae","Sporobolus","","flexuosus","","","(Vasey) Rydb.","kew-444202","Accepted",FALSE,FALSE,FALSE,2024-07-10
"ENNEAPOGON DESVAUXII","ENNEAPOGON","","desvauxii",NA,NA,"","","kew-411987",TRUE,"1.1","Accepted","Poaceae","Enneapogon","","desvauxii","","","P.Beauv.","kew-411987","Accepted",FALSE,FALSE,FALSE,2024-07-10
"PANICUM HIRTICAULE","PANICUM","","hirticaule",NA,NA,"","","kew-428622",TRUE,"1.1","Accepted","Poaceae","Panicum","","hirticaule","","","J.Presl","kew-428622","Accepted",FALSE,FALSE,FALSE,2024-07-10
"PECTIS PAPPOSA","PECTIS","","papposa",NA,NA,"","","gcc-34089",TRUE,"1.1","Accepted","Compositae","Pectis","","papposa","","","Harv. & A.Gray","gcc-34089","Accepted",FALSE,FALSE,FALSE,2024-07-10
"TIDESTROMIA LANUGINOSA","TIDESTROMIA","","lanuginosa",NA,NA,"","","tro-1101049",TRUE,"1.1","Accepted","Amaranthaceae","Tidestromia","","lanuginosa","","","(Nutt.) Standl.","tro-1101049","Accepted",FALSE,FALSE,FALSE,2024-07-10
"PROSOPIS GLANDULOSA","PROSOPIS","","glandulosa",NA,NA,"","","ild-154",TRUE,"1.1","Accepted","Leguminosae","Prosopis","","glandulosa","","","Torr.","ild-154","Accepted",FALSE,FALSE,FALSE,2024-07-10
"SPOROBOLUS SP.","SPOROBOLUS","","sp.",NA,NA,"","","",FALSE,"1.1","","","SPOROBOLUS","","sp.",NA,"","","","",FALSE,FALSE,FALSE,2024-07-10
"KALLSTROEMIA PARVIFLORA","KALLSTROEMIA","","parviflora",NA,NA,"","","tro-34600047",TRUE,"1.1","Accepted","Zygophyllaceae","Kallstroemia","","parviflora","","","Norton","tro-34600047","Accepted",FALSE,FALSE,FALSE,2024-07-10
"YUCCA ELATA","YUCCA","","elata",NA,NA,"","","kew-291773",TRUE,"1.1","Accepted","Asparagaceae","Yucca","","elata","","","(Engelm.) Engelm.","kew-291773","Accepted",FALSE,FALSE,FALSE,2024-07-10
"ALLIONIA INCARNATA","ALLIONIA","","incarnata",NA,NA,"","","kew-2628768",TRUE,"1.1","Accepted","Nyctaginaceae","Allionia","","incarnata","","","L.","kew-2628768","Accepted",FALSE,FALSE,FALSE,2024-07-10
"EUPHORBIA SERRULA","EUPHORBIA","","serrula",NA,NA,"","","kew-82179",TRUE,"1.1","Accepted","Euphorbiaceae","Euphorbia","","serrula","","","Engelm.","kew-82179","Accepted",FALSE,FALSE,FALSE,2024-07-10
"PORTULACA HALIMOIDES","PORTULACA","","halimoides",NA,NA,"","","kew-2574024",TRUE,"1.1","Accepted","Portulacaceae","Portulaca","","halimoides","","","L.","kew-2574024","Accepted",FALSE,FALSE,FALSE,2024-07-10
"DESMANTHUS COOLEYI","DESMANTHUS","","cooleyi",NA,NA,"","","ild-16514",TRUE,"1.1","Accepted","Leguminosae","Desmanthus","","cooleyi","","","(Eaton) Trel.","ild-16514","Accepted",FALSE,FALSE,FALSE,2024-07-10
"EUPHORBIA MICROMERA","EUPHORBIA","","micromera",NA,NA,"","","kew-80884",TRUE,"1.1","Accepted","Euphorbiaceae","Euphorbia","","micromera","","","Boiss. ex Engelm.","kew-80884","Accepted",FALSE,FALSE,FALSE,2024-07-10
"ZINNIA GRANDIFLORA","ZINNIA","","grandiflora",NA,NA,"","","gcc-119148",TRUE,"1.1","Accepted","Compositae","Zinnia","","grandiflora","","","Nutt.","gcc-119148","Accepted",FALSE,FALSE,FALSE,2024-07-10
"MOLLUGO CERVIANA","MOLLUGO","","cerviana",NA,NA,"","","kew-2505396",TRUE,"1.1","Accepted","Molluginaceae","Mollugo","","cerviana","","","(L.) Ser.","kew-2505396","Accepted",FALSE,FALSE,FALSE,2024-07-10
"PORTULACA SP.","PORTULACA","","sp.",NA,NA,"","","",FALSE,"1.1","","","PORTULACA","","sp.",NA,"","","","",FALSE,FALSE,FALSE,2024-07-10
"BOUTELOUA ARISTIDOIDES","BOUTELOUA","","aristidoides",NA,NA,"","","kew-399397",TRUE,"1.1","Accepted","Poaceae","Bouteloua","","aristidoides","","","(Kunth) Griseb.","kew-399397","Accepted",FALSE,FALSE,FALSE,2024-07-10
"EUPHORBIA ALBOMARGINATA","EUPHORBIA","","albomarginata",NA,NA,"","","kew-78255",TRUE,"1.1","Accepted","Euphorbiaceae","Euphorbia","","albomarginata","","","Torr. & A.Gray","kew-78255","Accepted",FALSE,FALSE,FALSE,2024-07-10
"EUPHORBIA SERPYLLIFOLIA","EUPHORBIA","","serpyllifolia",NA,NA,"","","kew-82164",TRUE,"1.1","Accepted","Euphorbiaceae","Euphorbia","","serpyllifolia","","","Pers.","kew-82164","Accepted",FALSE,FALSE,FALSE,2024-07-10
"SENNA BAUHINIOIDES","SENNA","","bauhinioides",NA,NA,"","","ild-21288",TRUE,"1.1","Accepted","Leguminosae","Senna","","bauhinioides","","","(A.Gray) H.S.Irwin & Barneby","ild-21288","Accepted",FALSE,FALSE,FALSE,2024-07-10
"ARISTIDA ADSCENSIONIS","ARISTIDA","","adscensionis",NA,NA,"","","kew-394312",TRUE,"1.1","Accepted","Poaceae","Aristida","","adscensionis","","","L.","kew-394312","Accepted",FALSE,FALSE,FALSE,2024-07-10
"BOUTELOUA SP.","BOUTELOUA","","sp.",NA,NA,"","","",FALSE,"1.1","","","BOUTELOUA","","sp.",NA,"","","","",FALSE,FALSE,FALSE,2024-07-10
"POMARIA JAMESII","POMARIA","","jamesii",NA,NA,"","","ild-39662",TRUE,"1.1","Accepted","Leguminosae","Pomaria","","jamesii","","","(Torr. & A.Gray) Walp.","ild-39662","Accepted",FALSE,FALSE,FALSE,2024-07-10
"GLANDULARIA BIPINNATIFIDA","GLANDULARIA","","bipinnatifida",NA,NA,"","","kew-89924",TRUE,"1.1","Accepted","Verbenaceae","Glandularia","","bipinnatifida","","","(Schauer) Nutt.","kew-89924","Accepted",FALSE,FALSE,FALSE,2024-07-10
"PECTIS SP.","PECTIS","","sp.",NA,NA,"","","",FALSE,"1.1","","","PECTIS","","sp.",NA,"","","","",FALSE,FALSE,FALSE,2024-07-10
"SPHAERALCEA HASTULATA","SPHAERALCEA","","hastulata",NA,NA,"","","tro-19601177",TRUE,"1.1","Accepted","Malvaceae","Sphaeralcea","","hastulata","","","A. Gray","tro-19601177","Accepted",FALSE,FALSE,FALSE,2024-07-10
"ASTRAGALUS ALPINUS","ASTRAGALUS","","alpinus",NA,NA,"","","ild-10175",TRUE,"1.1","Accepted","Leguminosae","Astragalus","","alpinus","","","L.","ild-10175","Accepted",FALSE,FALSE,FALSE,2024-07-10
"HIERACIUM MURORUM","HIERACIUM","","murorum",NA,NA,"","","gcc-27072",TRUE,"1.1","Accepted","Compositae","Hieracium","","murorum","","","C.B.Clarke","gcc-27072","Accepted",FALSE,FALSE,FALSE,2024-07-10
"PERSICARIA VIVIPARA","PERSICARIA","","vivipara",NA,NA,"","","kew-2572250",TRUE,"1.1","Accepted","Polygonaceae","Persicaria","","vivipara","","","(L.) Ronse Decr.","kew-2572250","Accepted",FALSE,FALSE,FALSE,2024-07-10
"PHLEUM ALPINUM","PHLEUM","","alpinum",NA,NA,"","","kew-433718",TRUE,"1.1","Accepted","Poaceae","Phleum","","alpinum","","","L.","kew-433718","Accepted",FALSE,FALSE,FALSE,2024-07-10
"SIBBALDIA PROCUMBENS","SIBBALDIA","","procumbens",NA,NA,"","","rjp-21",TRUE,"1.1","Accepted","Rosaceae","Sibbaldia","","procumbens","","","L.","rjp-21","Accepted",FALSE,FALSE,FALSE,2024-07-10
"VERONICA ALPINA","VERONICA","","alpina",NA,NA,"","","kew-2453888",TRUE,"1.1","Accepted","Plantaginaceae","Veronica","","alpina","","","L.","kew-2453888","Accepted",FALSE,FALSE,FALSE,2024-07-10
"ALCHEMILLA ALPINA","ALCHEMILLA","","alpina",NA,NA,"","","rjp-28",TRUE,"1.1","Accepted","Rosaceae","Alchemilla","","alpina","","","L.","rjp-28","Accepted",FALSE,FALSE,FALSE,2024-07-10
"POTENTILLA CRANTZII","POTENTILLA","","crantzii",NA,NA,"","","rjp-19",TRUE,"1.1","Accepted","Rosaceae","Potentilla","","crantzii","","","(Crantz) Beck ex Fritsch","rjp-19","Accepted",FALSE,FALSE,FALSE,2024-07-10
"PYROLA MINOR","PYROLA","","minor",NA,NA,"","","kew-2410543",TRUE,"1.1","Accepted","Ericaceae","Pyrola","","minor","","","L.","kew-2410543","Accepted",FALSE,FALSE,FALSE,2024-07-10
"TROLLIUS EUROPAEUS","TROLLIUS","","europaeus",NA,NA,"","","kew-2514617",TRUE,"1.1","Accepted","Ranunculaceae","Trollius","","europaeus","","","L.","kew-2514617","Accepted",FALSE,FALSE,FALSE,2024-07-10
"ANGELICA ARCHANGELICA","ANGELICA","","archangelica",NA,NA,"","","kew-2638995",TRUE,"1.1","Accepted","Apiaceae","Angelica","","archangelica","","","L.","kew-2638995","Accepted",FALSE,FALSE,FALSE,2024-07-10
"ERIOPHORUM ANGUSTIFOLIUM","ERIOPHORUM","","angustifolium",NA,NA,"","","kew-244512",TRUE,"1.1","Accepted","Cyperaceae","Eriophorum","","angustifolium","","","Honck.","kew-244512","Accepted",FALSE,FALSE,FALSE,2024-07-10
"CAREX BRUNNESCENS","CAREX","","brunnescens",NA,NA,"","","kew-225178",TRUE,"1.1","Accepted","Cyperaceae","Carex","","brunnescens","","","(Pers.) Poir.","kew-225178","Accepted",FALSE,FALSE,FALSE,2024-07-10
"HIERACIUM ALPINUM","HIERACIUM","","alpinum",NA,NA,"","","gcc-29380",TRUE,"1.1","Accepted","Compositae","Hieracium","","alpinum","","","L.","gcc-29380","Accepted",FALSE,FALSE,FALSE,2024-07-10
"LYCOPODIUM ALPINUM","LYCOPODIUM","","alpinum",NA,NA,"","","tro-26602090",TRUE,"1.1","Accepted","Lycopodiaceae","Lycopodium","","alpinum","","","L.","tro-26602090","Accepted",FALSE,FALSE,FALSE,2024-07-10
"CELASTRUS ORBICULATUS","CELASTRUS","","orbiculatus",NA,NA,"","","kew-2707630",TRUE,"1.1","Accepted","Celastraceae","Celastrus","","orbiculatus","","","Thunb.","kew-2707630","Accepted",FALSE,FALSE,FALSE,2024-07-10
"UNKNOWN PTERIDOPHYTA","","","pteridophyta",NA,NA,"","","",FALSE,"1.1","","","UNKNOWN","","pteridophyta",NA,"","","","",TRUE,FALSE,FALSE,2024-07-10
"BARBAREA VULGARIS","BARBAREA","","vulgaris",NA,NA,"","","kew-2669712",TRUE,"1.1","Accepted","Brassicaceae","Barbarea","","vulgaris","","","R.Br.","kew-2669712","Accepted",FALSE,FALSE,FALSE,2024-07-10
"UNKNOWN BRASSICACEAE","","","brassicaceae",NA,NA,"","","",FALSE,"1.1","","","UNKNOWN","","brassicaceae",NA,"","","","",TRUE,FALSE,FALSE,2024-07-10
"ASPLENIUM PLATYNEURON","ASPLENIUM","","platyneuron",NA,NA,"","","tro-26603822",TRUE,"1.1","Accepted","Aspleniaceae","Asplenium","","platyneuron","","","(L.) Britton, Sterns & Poggenb.","tro-26603822","Accepted",FALSE,FALSE,FALSE,2024-07-10
"ABUTILON THEOPHRASTI","ABUTILON","","theophrasti",NA,NA,"","","kew-2611008",TRUE,"1.1","Accepted","Malvaceae","Abutilon","","theophrasti","","","Medik.","kew-2611008","Accepted",FALSE,FALSE,FALSE,2024-07-10
"RUBUS FLAGELLARIS","RUBUS","","flagellaris",NA,NA,"","","rjp-4143",TRUE,"1.1","Accepted","Rosaceae","Rubus","","flagellaris","","","Willd.","rjp-4143","Accepted",FALSE,FALSE,FALSE,2024-07-10
"ERECHTITES HIERACIFOLIA","ERECHTITES","","hieracifolia",NA,NA,"","","gcc-13885",TRUE,"1.1","Accepted","Compositae","Erechtites","","hieracifolia","","","(L.) Raf.","gcc-13885","Accepted",FALSE,FALSE,FALSE,2024-07-10
"TRIFOLIUM","TRIFOLIUM","",NA,NA,NA,"","","",FALSE,"1.1","","","TRIFOLIUM","",NA,NA,"","","","",FALSE,FALSE,FALSE,2024-07-10
"VITIS SP. (kbs.us)","VITIS","","sp.",NA,NA,"","(kbs.us)","",FALSE,"1.1","","","VITIS","","sp.",NA,"","","","",FALSE,FALSE,FALSE,2024-07-10
"AEGILOPS COLUMNARIS","AEGILOPS","","columnaris",NA,NA,"","","kew-387604",TRUE,"1.1","Accepted","Poaceae","Aegilops","","columnaris","","","Zhuk.","kew-387604","Accepted",FALSE,FALSE,FALSE,2024-07-10
"ALYSSUM STAPFII","ALYSSUM","","stapfii",NA,NA,"","","kew-2632524",TRUE,"1.1","Accepted","Brassicaceae","Alyssum","","stapfii","","","Vierh.","kew-2632524","Accepted",FALSE,FALSE,FALSE,2024-07-10
"ARTEMISIA SIEBERI","ARTEMISIA","","sieberi",NA,NA,"","","gcc-22339",TRUE,"1.1","Accepted","Compositae","Artemisia","","sieberi","","","Besser","gcc-22339","Accepted",FALSE,FALSE,FALSE,2024-07-10
"SALSOLA LARICINA","SALSOLA","","laricina",NA,NA,"","","kew-2481376",TRUE,"1.1","Accepted","Amaranthaceae","Salsola","","laricina","","","Pall.","kew-2481376","Accepted",FALSE,FALSE,FALSE,2024-07-10
"SILENE CHLORIFOLIA","SILENE","","chlorifolia",NA,NA,"","","kew-2485605",TRUE,"1.1","Accepted","Caryophyllaceae","Silene","","chlorifolia","","","Sm.","kew-2485605","Accepted",FALSE,FALSE,FALSE,2024-07-10
"XERANTHEMUM ANNUUM","XERANTHEMUM","","annuum",NA,NA,"","","gcc-49863",TRUE,"1.1","Accepted","Compositae","Xeranthemum","","annuum","","","L.","gcc-49863","Accepted",FALSE,FALSE,FALSE,2024-07-10
"IXIOLIRION TATARICUM","IXIOLIRION","","tataricum",NA,NA,"","","kew-279452",TRUE,"1.1","Accepted","Ixioliriaceae","Ixiolirion","","tataricum","","","(Pall.) Schult. & Schult.f.","kew-279452","Accepted",FALSE,FALSE,FALSE,2024-07-10
"ALYSSUM SP. (Iran)","ALYSSUM","","sp.",NA,NA,"","(Iran)","",FALSE,"1.1","","","ALYSSUM","","sp.",NA,"","","","",FALSE,FALSE,FALSE,2024-07-10
"ERYSIMUM SISYMBRIOIDES","ERYSIMUM","","sisymbrioides",NA,NA,"","","kew-2800476",TRUE,"1.1","Accepted","Brassicaceae","Erysimum","","sisymbrioides","","","C.A.Mey.","kew-2800476","Accepted",FALSE,FALSE,FALSE,2024-07-10
"LEOPOLDIA TENUIFLORA","LEOPOLDIA","","tenuiflora",NA,NA,"","","kew-280827",TRUE,"1.1","Accepted","Asparagaceae","Leopoldia","","tenuiflora","","","(Tausch) Heldr.","kew-280827","Accepted",FALSE,FALSE,FALSE,2024-07-10
"POA SINAICA","POA","","sinaica",NA,NA,"","","kew-437274",TRUE,"1.1","Accepted","Poaceae","Poa","","sinaica","","","Steud.","kew-437274","Accepted",FALSE,FALSE,FALSE,2024-07-10
"EREMOPYRUM BONAEPARTIS","EREMOPYRUM","","bonaepartis",NA,NA,"","","kew-413483",TRUE,"1.1","Accepted","Poaceae","Eremopyrum","","bonaepartis","","","(Spreng.) Nevski","kew-413483","Accepted",FALSE,FALSE,FALSE,2024-07-10
"BROMUS ALOPECUROS","BROMUS","","alopecuros",NA,NA,"","","kew-400611",TRUE,"1.1","Accepted","Poaceae","Bromus","","alopecuros","","","Poir.","kew-400611","Accepted",FALSE,FALSE,FALSE,2024-07-10
"SIEBERA NANA","SIEBERA","","nana",NA,NA,"","","gcc-76944",TRUE,"1.1","Accepted","Compositae","Siebera","","nana","","","(DC.) Bornm.","gcc-76944","Accepted",FALSE,FALSE,FALSE,2024-07-10
"ERYNGIUM BILLARDIEREI","ERYNGIUM","","billardierei",NA,NA,"","","kew-2799136",TRUE,"1.1","Accepted","Apiaceae","Eryngium","","billardierei","","","F.Delaroche","kew-2799136","Accepted",FALSE,FALSE,FALSE,2024-07-10
"ALYSSUM SZOVITSIANUM","ALYSSUM","","szovitsianum",NA,NA,"","","kew-2632553",TRUE,"1.1","Accepted","Brassicaceae","Alyssum","","szovitsianum","","","Fisch. & C.A.Mey.","kew-2632553","Accepted",FALSE,FALSE,FALSE,2024-07-10
"COUSINIA THOMSONII","COUSINIA","","thomsonii",NA,NA,"","","gcc-42583",TRUE,"1.1","Accepted","Compositae","Cousinia","","thomsonii","","","C.B.Clarke","gcc-42583","Accepted",FALSE,FALSE,FALSE,2024-07-10
"NEPETA DISCOLOR","NEPETA","","discolor",NA,NA,"","","kew-134567",TRUE,"1.1","Accepted","Lamiaceae","Nepeta","","discolor","","","Royle ex Benth.","kew-134567","Accepted",FALSE,FALSE,FALSE,2024-07-10
"CARAGANA VERSICOLOR","CARAGANA","","versicolor",NA,NA,"","","ild-44737",TRUE,"1.1","Accepted","Leguminosae","Caragana","","versicolor","","","Benth.","ild-44737","Accepted",FALSE,FALSE,FALSE,2024-07-10
"HERACLEUM THOMSONII","HERACLEUM","","thomsonii",NA,NA,"","","kew-2846203",TRUE,"1.1","Unresolved","Apiaceae","Heracleum","","thomsonii","","","C.B.Clarke","kew-2846203","Unresolved",FALSE,FALSE,FALSE,2024-07-10
"STIPA ORIENTALIS","STIPA","","orientalis",NA,NA,"","","kew-445457",TRUE,"1.1","Accepted","Poaceae","Stipa","","orientalis","","","Trin. ex Ledeb.","kew-445457","Accepted",FALSE,FALSE,FALSE,2024-07-10
"DRACOCEPHALUM HETEROPHYLLUM","DRACOCEPHALUM","","heterophyllum",NA,NA,"","","kew-63797",TRUE,"1.1","Accepted","Lamiaceae","Dracocephalum","","heterophyllum","","","Benth.","kew-63797","Accepted",FALSE,FALSE,FALSE,2024-07-10
"ALLIUM WALLICHII","ALLIUM","","wallichii",NA,NA,"","","kew-296961",TRUE,"1.1","Accepted","Amaryllidaceae","Allium","","wallichii","","","Kunth","kew-296961","Accepted",FALSE,FALSE,FALSE,2024-07-10
"ARNEBIA EUCHROMA","ARNEBIA","","euchroma",NA,NA,"","","kew-2652979",TRUE,"1.1","Accepted","Boraginaceae","Arnebia","","euchroma","","","(Royle) I.M.Johnst.","kew-2652979","Accepted",FALSE,FALSE,FALSE,2024-07-10
"ELYMUS LONGIARISTATUS","ELYMUS","","longiaristatus",NA,NA,"","","kew-411329",TRUE,"1.1","Accepted","Poaceae","Elymus","","longiaristatus","","","(Boiss.) Tzvelev","kew-411329","Accepted",FALSE,FALSE,FALSE,2024-07-10
"ASTRAGALUS GRAHAMIANUS","ASTRAGALUS","","grahamianus",NA,NA,"","","ild-51159",TRUE,"1.1","Accepted","Leguminosae","Astragalus","","grahamianus","","","Benth.","ild-51159","Accepted",FALSE,FALSE,FALSE,2024-07-10
"SILENE GRAMINIFOLIA","SILENE","","graminifolia",NA,NA,"","","kew-2488023",TRUE,"1.1","Accepted","Caryophyllaceae","Silene","","graminifolia","","","Otth","kew-2488023","Accepted",FALSE,FALSE,FALSE,2024-07-10
"OXYTROPIS SP.","OXYTROPIS","","sp.",NA,NA,"","","",FALSE,"1.1","","","OXYTROPIS","","sp.",NA,"","","","",FALSE,FALSE,FALSE,2024-07-10
"SCORZONERA VIRGATA","SCORZONERA","","virgata",NA,NA,"","","gcc-3567",TRUE,"1.1","Accepted","Compositae","Scorzonera","","virgata","","","DC.","gcc-3567","Accepted",FALSE,FALSE,FALSE,2024-07-10
"THALICTRUM SP.","THALICTRUM","","sp.",NA,NA,"","","",FALSE,"1.1","","","THALICTRUM","","sp.",NA,"","","","",FALSE,FALSE,FALSE,2024-07-10
"ALLIUM CAROLINIANUM","ALLIUM","","carolinianum",NA,NA,"","","kew-295251",TRUE,"1.1","Accepted","Amaryllidaceae","Allium","","carolinianum","","","DC.","kew-295251","Accepted",FALSE,FALSE,FALSE,2024-07-10
"UNKNOWN .","","",".",NA,NA,"","","",FALSE,"1.1","","","UNKNOWN","",".",NA,"","","","",TRUE,FALSE,FALSE,2024-07-10
"ERITRICHIUM SP.","ERITRICHIUM","","sp.",NA,NA,"","","",FALSE,"1.1","","","ERITRICHIUM","","sp.",NA,"","","","",FALSE,FALSE,FALSE,2024-07-10
"ABELMOSCHUS FICULNEUS","ABELMOSCHUS","","ficulneus",NA,NA,"","","kew-2609577",TRUE,"1.1","Accepted","Malvaceae","Abelmoschus","","ficulneus","","","(L.) Wight & Arn.","kew-2609577","Accepted",FALSE,FALSE,FALSE,2024-07-10
"CHIONACHNE HUBBARDIANA","CHIONACHNE","","hubbardiana",NA,NA,"","","kew-404604",TRUE,"1.1","Accepted","Poaceae","Chionachne","","hubbardiana","","","Henrard","kew-404604","Accepted",FALSE,FALSE,FALSE,2024-07-10
"CHRYSOPOGON BENTHAMIANUS","CHRYSOPOGON","","benthamianus",NA,NA,"","","kew-405055",TRUE,"1.1","Accepted","Poaceae","Chrysopogon","","benthamianus","","","Henrard","kew-405055","Accepted",FALSE,FALSE,FALSE,2024-07-10
"PHYLLANTHUS MADERASPATENSIS","PHYLLANTHUS","","maderaspatensis",NA,NA,"","","kew-154278",TRUE,"1.1","Accepted","Phyllanthaceae","Phyllanthus","","maderaspatensis","","","L.","kew-154278","Accepted",FALSE,FALSE,FALSE,2024-07-10
"CUCUMIS MELO","CUCUMIS","","melo",NA,NA,"","","kew-2746992",TRUE,"1.1","Accepted","Cucurbitaceae","Cucumis","","melo","","","L.","kew-2746992","Accepted",FALSE,FALSE,FALSE,2024-07-10
"POLYMERIA AMBIGUA","POLYMERIA","","ambigua",NA,NA,"","","ifn-59983",TRUE,"1.1","Unresolved","Convolvulaceae","Polymeria","","ambigua","","","R.Br.","ifn-59983","Unresolved",FALSE,FALSE,FALSE,2024-07-10
"RHYNCHOSIA MINIMA","RHYNCHOSIA","","minima",NA,NA,"","","ild-3327",TRUE,"1.1","Accepted","Leguminosae","Rhynchosia","","minima","","","(L.) DC.","ild-3327","Accepted",FALSE,FALSE,FALSE,2024-07-10
"SORGHUM PLUMOSUM","SORGHUM","","plumosum",NA,NA,"","","kew-443599",TRUE,"1.1","Accepted","Poaceae","Sorghum","","plumosum","","","(R.Br.) P.Beauv.","kew-443599","Accepted",FALSE,FALSE,FALSE,2024-07-10
"PANICUM DECOMPOSITUM","PANICUM","","decompositum",NA,NA,"","","kew-427989",TRUE,"1.1","Accepted","Poaceae","Panicum","","decompositum","","","R.Br.","kew-427989","Accepted",FALSE,FALSE,FALSE,2024-07-10
"BAUHINIA CUNNINGHAMII","BAUHINIA","","cunninghamii",NA,NA,"","","ild-34880",TRUE,"1.1","Accepted","Leguminosae","Bauhinia","","cunninghamii","","","(Benth.) Benth.","ild-34880","Accepted",FALSE,FALSE,FALSE,2024-07-10
